,ES_name,score,pass,reviewscount,es_installer_id,ES_areaofservice,ES_link,TTS_names,tts_name,year,unit_price_avg
479,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2010.0,6.982348442077637
480,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2011.0,5.966394424438477
481,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2012.0,4.822816371917725
482,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2013.0,5.087508678436279
483,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2014.0,4.912136077880859
484,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2015.0,5.0867180824279785
485,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2016.0,4.77962064743042
486,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2017.0,4.100756645202637
487,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2007.0,6.218543529510498
488,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2008.0,7.870730876922607
489,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2009.0,7.056854248046875
490,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2010.0,6.975324630737305
491,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2011.0,6.744405746459961
492,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2012.0,5.820519924163818
493,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2013.0,4.881255149841309
494,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2014.0,5.921255588531494
495,Clean Solar ,96,1,16.0,1111,CA,https://www.energysage.com/supplier/1111/clean-solar/,clean solar,clean solar,2015.0,4.958310127258301
496,Belmont Solar ,96,1,16.0,21312,PA,https://www.energysage.com/supplier/21312/belmont-solar/,belmont solar,belmont solar,2016.0,3.095238208770752
497,Belmont Solar ,96,1,16.0,21312,PA,https://www.energysage.com/supplier/21312/belmont-solar/,belmont solar,belmont solar,2013.0,4.890669345855713
498,Renewable Energy Solutions LLC ,91,1,16.0,21613,"MA,RI",https://www.energysage.com/supplier/21613/renewable-energy-solutions-llc/,renewable energy solutions,renewable energy solutions,2016.0,3.5526316165924072
499,Renewable Energy Solutions LLC ,91,1,16.0,21613,"MA,RI",https://www.energysage.com/supplier/21613/renewable-energy-solutions-llc/,renewable energy solutions,renewable energy solutions,2017.0,3.358323097229004
500,Renewable Energy Solutions LLC ,91,1,16.0,21613,"MA,RI",https://www.energysage.com/supplier/21613/renewable-energy-solutions-llc/,renewable energy solutions,renewable energy solutions,2005.0,3.9562289714813232
501,Renewable Energy Solutions LLC ,91,1,16.0,21613,"MA,RI",https://www.energysage.com/supplier/21613/renewable-energy-solutions-llc/,renewable energy solutions,renewable energy solutions,2010.0,7.9676513671875
502,Renewable Energy Solutions LLC ,91,1,16.0,21613,"MA,RI",https://www.energysage.com/supplier/21613/renewable-energy-solutions-llc/,renewable energy solutions,renewable energy solutions,2011.0,6.9406023025512695
503,Renewable Energy Solutions LLC ,91,1,16.0,21613,"MA,RI",https://www.energysage.com/supplier/21613/renewable-energy-solutions-llc/,renewable energy solutions,renewable energy solutions,2015.0,3.860435962677002
504,NorthEast Solar  ,88,1,16.0,21837,MA,https://www.energysage.com/supplier/21837/northeast-solar/,northeast solar,northeast solar,2017.0,4.493894100189209
505,NorthEast Solar  ,88,1,16.0,21837,MA,https://www.energysage.com/supplier/21837/northeast-solar/,northeast solar,northeast solar,2013.0,4.95351505279541
506,NorthEast Solar  ,88,1,16.0,21837,MA,https://www.energysage.com/supplier/21837/northeast-solar/,northeast solar,northeast solar,2014.0,4.2193379402160645
507,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2016.0,4.064309597015381
508,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2017.0,3.6118266582489014
509,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2005.0,8.428571701049805
510,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2006.0,8.645772933959961
511,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2007.0,9.20944881439209
512,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2008.0,8.470391273498535
513,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2009.0,9.487977027893066
514,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2010.0,8.538437843322754
515,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2011.0,6.827016830444336
516,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2012.0,5.409390926361084
517,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2013.0,4.971757888793945
518,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2014.0,4.148955821990967
519,"Clean Energy Design, LLC ",86,1,16.0,6204,MA,https://www.energysage.com/supplier/6204/clean-energy-design-llc-0/,clean energy design,clean energy design,2015.0,4.38904333114624
520,Green House Solar ,97,1,15.0,21902,NJ,https://www.energysage.com/supplier/21902/green-house-solar/,green house solar,,,
521,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2016.0,5.175312042236328
522,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2017.0,4.500184059143066
523,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2011.0,6.695430278778076
524,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2012.0,5.67021369934082
525,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2013.0,4.810855388641357
526,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2014.0,4.59764289855957
527,Independent Power Systems ,98,1,14.0,6356,"CO,MA,MT",https://www.energysage.com/supplier/6356/independent-power-systems-0/,independent power systems,independent power systems,2015.0,4.7784905433654785
528,Solar Wolf Energy Inc ,98,1,13.0,21348,"CT,DE,FL,GA,KY,ME,MD,MA,NH,NM,NC,OH,PA,RI,TX,VT",https://www.energysage.com/supplier/21348/solar-wolf-energy-inc/,solar wolf energy inc,,,
529,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2016.0,5.052783966064453
530,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2017.0,4.797886371612549
531,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2004.0,8.985383987426758
532,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2005.0,7.480495452880859
533,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2006.0,8.56798267364502
534,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2007.0,8.69705581665039
535,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2008.0,7.2804083824157715
536,Solar Technologies ,97,1,13.0,20924,CA,https://www.energysage.com/supplier/20924/solar-technologies/,solar technologies,solar technologies,2015.0,4.613520622253418
537,Photon Brothers ,97,1,12.0,21992,"CA,CO",https://www.energysage.com/supplier/21992/photon-brothers/,photon brothers,photon brothers,2016.0,4.3563408851623535
538,Photon Brothers ,97,1,12.0,21992,"CA,CO",https://www.energysage.com/supplier/21992/photon-brothers/,photon brothers,photon brothers,2017.0,3.3928496837615967
539,Photon Brothers ,97,1,12.0,21992,"CA,CO",https://www.energysage.com/supplier/21992/photon-brothers/,photon brothers,photon brothers,2015.0,4.108874797821045
540,Clayco Electric ,97,1,12.0,22339,AZ,https://www.energysage.com/supplier/22339/clayco-electric/,clayco electric,clayco electric,2016.0,2.579495429992676
541,Clayco Electric ,97,1,12.0,22339,AZ,https://www.energysage.com/supplier/22339/clayco-electric/,clayco electric,clayco electric,2017.0,3.0493829250335693
542,Green Energy Stars ,97,1,12.0,21394,CA,https://www.energysage.com/supplier/21394/green-energy-stars/,green energy stars,green energy stars,2016.0,3.617126226425171
543,Green Energy Stars ,97,1,12.0,21394,CA,https://www.energysage.com/supplier/21394/green-energy-stars/,green energy stars,green energy stars,2017.0,3.3528993129730225
544,Green Energy Stars ,97,1,12.0,21394,CA,https://www.energysage.com/supplier/21394/green-energy-stars/,green energy stars,green energy stars,2015.0,4.445146083831787
545,Brighten Solar Co. ,97,1,12.0,21567,CA,https://www.energysage.com/supplier/21567/brighten-solar-co/,brighten solar co.,brighten solar co.,2016.0,3.8138723373413086
546,Brighten Solar Co. ,97,1,12.0,21567,CA,https://www.energysage.com/supplier/21567/brighten-solar-co/,brighten solar co.,brighten solar co.,2017.0,3.123836040496826
547,Brighten Solar Co. ,97,1,12.0,21567,CA,https://www.energysage.com/supplier/21567/brighten-solar-co/,brighten solar co.,brighten solar co.,2010.0,7.979797840118408
548,Brighten Solar Co. ,97,1,12.0,21567,CA,https://www.energysage.com/supplier/21567/brighten-solar-co/,brighten solar co.,brighten solar co.,2012.0,3.242753744125366
549,Solar Five ,95,1,12.0,21269,"MA,RI",https://www.energysage.com/supplier/21269/solar-five/,solar five,solar five,2016.0,3.944075584411621
550,Solar Five ,95,1,12.0,21269,"MA,RI",https://www.energysage.com/supplier/21269/solar-five/,solar five,solar five,2017.0,4.2553606033325195
551,Solar Five ,95,1,12.0,21269,"MA,RI",https://www.energysage.com/supplier/21269/solar-five/,solar five,solar five,2015.0,5.714285850524902
552,G C Electric Solar ,92,1,12.0,22344,CA,https://www.energysage.com/supplier/22344/g-c-electric-solar/,g j electric solar,,,
553,Sunbright Solar ,84,1,12.0,22337,AZ,https://www.energysage.com/supplier/22337/sunbright-solar/,sunbridge solar,sunbridge solar,2016.0,3.8103275299072266
554,Sunbright Solar ,84,1,12.0,22337,AZ,https://www.energysage.com/supplier/22337/sunbright-solar/,sunbridge solar,sunbridge solar,2017.0,3.6905369758605957
555,Sunbright Solar ,84,1,12.0,22337,AZ,https://www.energysage.com/supplier/22337/sunbright-solar/,sunbridge solar,sunbridge solar,2012.0,6.4175567626953125
556,Sunbright Solar ,84,1,12.0,22337,AZ,https://www.energysage.com/supplier/22337/sunbright-solar/,sunbridge solar,sunbridge solar,2013.0,5.009430885314941
557,Sunbright Solar ,84,1,12.0,22337,AZ,https://www.energysage.com/supplier/22337/sunbright-solar/,sunbridge solar,sunbridge solar,2014.0,5.656205177307129
558,Southern Light Solar ,98,1,11.0,21363,"MA,RI",https://www.energysage.com/supplier/21363/southern-light-solar/,southern light solar,southern light solar,2016.0,4.442160129547119
559,Southern Light Solar ,98,1,11.0,21363,"MA,RI",https://www.energysage.com/supplier/21363/southern-light-solar/,southern light solar,southern light solar,2017.0,3.7902207374572754
560,Southern Light Solar ,98,1,11.0,21363,"MA,RI",https://www.energysage.com/supplier/21363/southern-light-solar/,southern light solar,southern light solar,2013.0,3.4674999713897705
561,Southern Light Solar ,98,1,11.0,21363,"MA,RI",https://www.energysage.com/supplier/21363/southern-light-solar/,southern light solar,southern light solar,2014.0,3.5918376445770264
562,Southern Light Solar ,98,1,11.0,21363,"MA,RI",https://www.energysage.com/supplier/21363/southern-light-solar/,southern light solar,southern light solar,2015.0,4.620576858520508
563,Impact Solar LLC ,97,1,11.0,21587,NJ,https://www.energysage.com/supplier/22862/impact-solar-llc/,impact solar llc,,,
564,Ra Solar ,94,1,11.0,21813,CA,https://www.energysage.com/supplier/21813/ra-solar/,ra solar,ra solar,2016.0,3.876310348510742
565,Ra Solar ,94,1,11.0,21813,CA,https://www.energysage.com/supplier/21813/ra-solar/,ra solar,ra solar,2017.0,3.7939987182617188
566,Sunergy Systems,91,1,11.0,1911,WA,https://www.energysage.com/supplier/1911/sunergy-systems/,sun energy systems,sun energy systems,2009.0,5.827611446380615
567,Sunergy Systems,91,1,11.0,1911,WA,https://www.energysage.com/supplier/1911/sunergy-systems/,sun energy systems,sun energy systems,2010.0,3.778409004211426
568,Plug It In Solar ,97,1,10.0,22391,CA,https://www.energysage.com/supplier/22391/plug-it-in-solar/,plug it in solar,plug it in solar,2016.0,4.98464298248291
569,Plug It In Solar ,97,1,10.0,22391,CA,https://www.energysage.com/supplier/22391/plug-it-in-solar/,plug it in solar,plug it in solar,2017.0,4.809157848358154
570,Plug It In Solar ,97,1,10.0,22391,CA,https://www.energysage.com/supplier/22391/plug-it-in-solar/,plug it in solar,plug it in solar,2015.0,5.3346943855285645
571,Sun Up Zero Down ,97,1,10.0,21604,"NJ,PA",https://www.energysage.com/supplier/21604/sun-up-zero-down/,sun up zero down,,,
572,Victory Solar ,96,1,10.0,22509,TX,https://www.energysage.com/supplier/22509/victory-solar/,victory solar,victory solar,2016.0,2.8042945861816406
573,Victory Solar ,96,1,10.0,22509,TX,https://www.energysage.com/supplier/22509/victory-solar/,victory solar,victory solar,2017.0,2.891981840133667
574,Victory Solar ,96,1,10.0,22509,TX,https://www.energysage.com/supplier/22509/victory-solar/,victory solar,victory solar,2015.0,3.365384817123413
575,StraightUp Solar ,91,1,10.0,21392,"IL,MO",https://www.energysage.com/supplier/21392/straightup-solar/,straightup solar,,,
576,"Sustainable Energy Developments, Inc.  ",89,1,10.0,21310,NY,https://www.energysage.com/supplier/21310/sustainable-energy-developments-inc/,sustainable energy developments,,,
577,Granite State Solar ,97,1,9.0,22232,"NH,VT",https://www.energysage.com/supplier/21914/granite-state-solar/,granite state solar,granite state solar,2016.0,4.121729373931885
578,Granite State Solar ,97,1,9.0,22232,"NH,VT",https://www.energysage.com/supplier/21914/granite-state-solar/,granite state solar,granite state solar,2017.0,3.8708224296569824
579,Granite State Solar ,97,1,9.0,22232,"NH,VT",https://www.energysage.com/supplier/21914/granite-state-solar/,granite state solar,granite state solar,2013.0,3.449982166290283
580,Granite State Solar ,97,1,9.0,22232,"NH,VT",https://www.energysage.com/supplier/21914/granite-state-solar/,granite state solar,granite state solar,2014.0,3.576218605041504
581,Granite State Solar ,97,1,9.0,22232,"NH,VT",https://www.energysage.com/supplier/21914/granite-state-solar/,granite state solar,granite state solar,2015.0,4.296639919281006
582,Solar Solution ,97,1,9.0,22296,"DC,MD,VA",https://www.energysage.com/supplier/22296/solar-solution/,solar solution,,,
583,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2016.0,5.375079154968262
584,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2017.0,3.788689613342285
585,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2010.0,8.076404571533203
586,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2012.0,4.426604747772217
587,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2013.0,3.387911558151245
588,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2014.0,3.191819190979004
589,Solar Direct ,96,1,9.0,1774,FL,https://www.energysage.com/supplier/1774/solar-direct/,solar direct,solar direct,2015.0,3.225099563598633
590,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2016.0,3.3549532890319824
591,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2017.0,3.4330875873565674
592,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2011.0,5.180425643920898
593,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2012.0,6.938723564147949
594,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2013.0,4.944589614868164
595,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2014.0,4.382064342498779
596,ATA Energy ,95,1,9.0,21535,CA,https://www.energysage.com/supplier/21535/ata-energy/,ata energy,ata energy,2015.0,2.0014474391937256
597,RisingSun Solar ,94,1,9.0,22468,"KS,MO",https://www.energysage.com/supplier/22468/risingsun-epc/,rising sun solar,rising sun solar,2009.0,6.474491119384766
598,RisingSun Solar ,94,1,9.0,22468,"KS,MO",https://www.energysage.com/supplier/22468/risingsun-epc/,rising sun solar,rising sun solar,2010.0,5.945359706878662
599,RisingSun Solar ,94,1,9.0,22468,"KS,MO",https://www.energysage.com/supplier/22468/risingsun-epc/,rising sun solar,rising sun solar,2011.0,5.449939250946045
600,RisingSun Solar ,94,1,9.0,22468,"KS,MO",https://www.energysage.com/supplier/22468/risingsun-epc/,rising sun solar,rising sun solar,2012.0,4.46516752243042
601,RisingSun Solar ,94,1,9.0,22468,"KS,MO",https://www.energysage.com/supplier/22468/risingsun-epc/,rising sun solar,rising sun solar,2013.0,3.0113208293914795
602,3 Guys Solar LLC ,83,1,9.0,22653,FL,https://www.energysage.com/supplier/22653/3-guys-solar-llc/,3 guys solar,3 guys solar,2016.0,3.263223648071289
603,3 Guys Solar LLC ,83,1,9.0,22653,FL,https://www.energysage.com/supplier/22653/3-guys-solar-llc/,3 guys solar,3 guys solar,2017.0,2.8479936122894287
604,3 Guys Solar LLC ,83,1,9.0,22653,FL,https://www.energysage.com/supplier/22653/3-guys-solar-llc/,3 guys solar,3 guys solar,2014.0,3.190972328186035
605,3 Guys Solar LLC ,83,1,9.0,22653,FL,https://www.energysage.com/supplier/22653/3-guys-solar-llc/,3 guys solar,3 guys solar,2015.0,3.5
606,Standard Energy Solutions ,98,1,8.0,21562,"DC,MD,VA",https://www.energysage.com/supplier/21562/standard-energy-solutions/,standard energy solutions,standard energy solutions,2016.0,3.3492777347564697
607,Standard Energy Solutions ,98,1,8.0,21562,"DC,MD,VA",https://www.energysage.com/supplier/21562/standard-energy-solutions/,standard energy solutions,standard energy solutions,2017.0,3.4572529792785645
608,Standard Energy Solutions ,98,1,8.0,21562,"DC,MD,VA",https://www.energysage.com/supplier/21562/standard-energy-solutions/,standard energy solutions,standard energy solutions,2015.0,3.312004327774048
609,NRG Clean Power ,97,1,8.0,20701,CA,https://www.energysage.com/supplier/20701/nrg-clean-power/,nrg clean power,nrg clean power,2016.0,6.687099933624268
610,NRG Clean Power ,97,1,8.0,20701,CA,https://www.energysage.com/supplier/20701/nrg-clean-power/,nrg clean power,nrg clean power,2017.0,5.601217269897461
611,NRG Clean Power ,97,1,8.0,20701,CA,https://www.energysage.com/supplier/20701/nrg-clean-power/,nrg clean power,nrg clean power,2015.0,7.165999412536621
612,Building Energy ,97,1,8.0,22345,VT,https://www.energysage.com/supplier/22345/building-energy/,building energy,,,
613,All Good Energy ,97,1,8.0,21458,"FL,PA",https://www.energysage.com/supplier/21458/all-good-energy/,all good energy,all good energy,2010.0,5.01460599899292
614,All Good Energy ,97,1,8.0,21458,"FL,PA",https://www.energysage.com/supplier/21458/all-good-energy/,all good energy,all good energy,2011.0,5.39207124710083
615,All Good Energy ,97,1,8.0,21458,"FL,PA",https://www.energysage.com/supplier/21458/all-good-energy/,all good energy,all good energy,2012.0,4.565940856933594
616,All Good Energy ,97,1,8.0,21458,"FL,PA",https://www.energysage.com/supplier/21458/all-good-energy/,all good energy,all good energy,2013.0,3.075510025024414
617,Vantage Solar ,96,1,8.0,22584,MA,https://www.energysage.com/supplier/22584/vantage-solar/,vantage solar,vantage solar,2016.0,3.238281488418579
618,Vantage Solar ,96,1,8.0,22584,MA,https://www.energysage.com/supplier/22584/vantage-solar/,vantage solar,vantage solar,2017.0,3.0891616344451904
619,Vantage Solar ,96,1,8.0,22584,MA,https://www.energysage.com/supplier/22584/vantage-solar/,vantage solar,vantage solar,2014.0,4.560561180114746
620,Vantage Solar ,96,1,8.0,22584,MA,https://www.energysage.com/supplier/22584/vantage-solar/,vantage solar,vantage solar,2015.0,4.16009521484375
621,"Reliable Solar Solutions, Inc. ",95,1,8.0,21703,MA,https://www.energysage.com/supplier/21703/reliable-solar-solutions-inc/,reliable solar solutions inc,reliable solar solutions inc,2016.0,3.7710120677948
622,"Reliable Solar Solutions, Inc. ",95,1,8.0,21703,MA,https://www.energysage.com/supplier/21703/reliable-solar-solutions-inc/,reliable solar solutions inc,reliable solar solutions inc,2017.0,3.6892905235290527
623,"Reliable Solar Solutions, Inc. ",95,1,8.0,21703,MA,https://www.energysage.com/supplier/21703/reliable-solar-solutions-inc/,reliable solar solutions inc,reliable solar solutions inc,2015.0,3.9606759548187256
624,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2016.0,4.745950222015381
625,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2017.0,3.5418362617492676
626,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2008.0,8.860294342041016
627,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2009.0,7.5607733726501465
628,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2010.0,6.888888835906982
629,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2011.0,5.86764669418335
630,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2012.0,3.7373738288879395
631,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2013.0,3.6746652126312256
632,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2014.0,5.000431060791016
633,Sunnyside Solar Inc ,86,1,8.0,22238,CA,https://www.energysage.com/supplier/22238/sunnyside-solar-inc/,sunnyside solar,sunnyside solar,2015.0,4.463546276092529
634,GotSun-GoSolar ,83,1,8.0,20935,MA,https://www.energysage.com/supplier/20935/gotsun-gosolar/,gotsun-gosolar,gotsun-gosolar,2016.0,4.472783088684082
635,GotSun-GoSolar ,83,1,8.0,20935,MA,https://www.energysage.com/supplier/20935/gotsun-gosolar/,gotsun-gosolar,gotsun-gosolar,2017.0,4.336176872253418
636,GotSun-GoSolar ,83,1,8.0,20935,MA,https://www.energysage.com/supplier/20935/gotsun-gosolar/,gotsun-gosolar,gotsun-gosolar,2013.0,4.715000152587891
637,GotSun-GoSolar ,83,1,8.0,20935,MA,https://www.energysage.com/supplier/20935/gotsun-gosolar/,gotsun-gosolar,gotsun-gosolar,2014.0,4.272082805633545
638,GotSun-GoSolar ,83,1,8.0,20935,MA,https://www.energysage.com/supplier/20935/gotsun-gosolar/,gotsun-gosolar,gotsun-gosolar,2015.0,4.043898105621338
639,Aneva Solar ,96,1,7.0,21648,AZ,https://www.energysage.com/supplier/21648/aneva-solar/,aneva solar,aneva solar,2016.0,2.618966579437256
640,Aneva Solar ,96,1,7.0,21648,AZ,https://www.energysage.com/supplier/21648/aneva-solar/,aneva solar,aneva solar,2017.0,3.3065185546875
641,Aneva Solar ,96,1,7.0,21648,AZ,https://www.energysage.com/supplier/21648/aneva-solar/,aneva solar,aneva solar,2014.0,1.0755715370178223
642,Aneva Solar ,96,1,7.0,21648,AZ,https://www.energysage.com/supplier/21648/aneva-solar/,aneva solar,aneva solar,2015.0,2.4889328479766846
643,SolTerra ,94,1,7.0,20343,WA,https://www.energysage.com/supplier/20343/solterra/,solterra,solterra,2010.0,6.843650817871094
644,"Certified Safe Electric, Inc ",88,1,7.0,613,MA,https://www.energysage.com/supplier/613/certified-safe-electric-inc/,certified safe electric,certified safe electric,2016.0,3.6604106426239014
645,"Certified Safe Electric, Inc ",88,1,7.0,613,MA,https://www.energysage.com/supplier/613/certified-safe-electric-inc/,certified safe electric,certified safe electric,2017.0,3.267873764038086
646,"Certified Safe Electric, Inc ",88,1,7.0,613,MA,https://www.energysage.com/supplier/613/certified-safe-electric-inc/,certified safe electric,certified safe electric,2009.0,6.73597526550293
647,"Certified Safe Electric, Inc ",88,1,7.0,613,MA,https://www.energysage.com/supplier/613/certified-safe-electric-inc/,certified safe electric,certified safe electric,2010.0,6.344169616699219
